0;0
0.01;0.093850316
0.02;0.13009627
0.03;0.156179701
0.04;0.176769798
0.05;0.193721214
0.06;0.208008899
0.07;0.220226421
0.08;0.230770082
0.09;0.239921891
0.1;0.247892126
0.11;0.254843279
0.12;0.260904503
0.13;0.266180808
0.14;0.270759181
0.15;0.274712811
0.16;0.278104096
0.17;0.28098683
0.18;0.283407845
0.19;0.285408252
0.2;0.28702441
0.21;0.288288682
0.22;0.289230039
0.23;0.289874548
0.24;0.290245769
0.25;0.290365084
0.26;0.290251967
0.27;0.289924215
0.28;0.289398139
0.29;0.288688728
0.3;0.287809792
0.31;0.286774081
0.32;0.285593388
0.33;0.284278647
0.34;0.282840007
0.35;0.281286904
0.36;0.279628126
0.37;0.277871863
0.38;0.276025764
0.39;0.274096971
0.4;0.272092166
0.41;0.270017605
0.42;0.267879148
0.43;0.265682287
0.44;0.263432178
0.45;0.261133657
0.46;0.258791269
0.47;0.256409283
0.48;0.253991711
0.49;0.251542328
0.5;0.249064682
0.51;0.246562114
0.52;0.244037765
0.53;0.241494593
0.54;0.238935383
0.55;0.236362755
0.56;0.233779175
0.57;0.231186967
0.58;0.228588315
0.59;0.225985277
0.6;0.223379788
0.61;0.22077367
0.62;0.218168635
0.63;0.215566294
0.64;0.21296816
0.65;0.210375654
0.66;0.207790113
0.67;0.205212789
0.68;0.202644858
0.69;0.200087422
0.7;0.197541512
0.71;0.195008094
0.72;0.192488072
0.73;0.189982288
0.74;0.187491531
0.75;0.185016532
0.76;0.182557976
0.77;0.180116496
0.78;0.17769268
0.79;0.175287074
0.8;0.172900182
0.81;0.170532468
0.82;0.168184359
0.83;0.165856247
0.84;0.163548491
0.85;0.161261417
0.86;0.158995321
0.87;0.156750472
0.88;0.154527108
0.89;0.152325444
0.9;0.150145671
0.91;0.147987954
0.92;0.145852439
0.93;0.143739247
0.94;0.141648483
0.95;0.139580232
0.96;0.137534559
0.97;0.135511515
0.98;0.133511133
0.99;0.131533432
1;0.129578415
1.01;0.127646074
1.02;0.125736385
1.03;0.123849315
1.04;0.121984816
1.05;0.120142832
1.06;0.118323296
1.07;0.116526131
1.08;0.11475125
1.09;0.112998559
1.1;0.111267956
1.11;0.10955933
1.12;0.107872564
1.13;0.106207533
1.14;0.104564108
1.15;0.102942151
1.16;0.101341523
1.17;0.099762075
1.18;0.098203656
1.19;0.09666611
1.2;0.095149277
1.21;0.093652994
1.22;0.092177093
1.23;0.090721403
1.24;0.089285751
1.25;0.08786996
1.26;0.086473852
1.27;0.085097246
1.28;0.083739958
1.29;0.082401804
1.3;0.081082597
1.31;0.07978215
1.32;0.078500272
1.33;0.077236774
1.34;0.075991465
1.35;0.074764152
1.36;0.073554643
1.37;0.072362745
1.38;0.071188264
1.39;0.070031007
1.4;0.068890779
1.41;0.067767388
1.42;0.066660639
1.43;0.065570339
1.44;0.064496295
1.45;0.063438314
1.46;0.062396204
1.47;0.061369773
1.48;0.060358831
1.49;0.059363187
1.5;0.058382651
1.51;0.057417036
1.52;0.056466153
1.53;0.055529815
1.54;0.054607838
1.55;0.053700037
1.56;0.052806228
1.57;0.051926229
1.58;0.051059859
1.59;0.050206938
1.6;0.049367289
1.61;0.048540733
1.62;0.047727096
1.63;0.046926203
1.64;0.046137882
1.65;0.04536196
1.66;0.044598268
1.67;0.043846638
1.68;0.043106902
1.69;0.042378895
1.7;0.041662454
1.71;0.040957417
1.72;0.040263621
1.73;0.03958091
1.74;0.038909124
1.75;0.038248109
1.76;0.037597709
1.77;0.036957773
1.78;0.036328149
1.79;0.035708688
1.8;0.035099243
1.81;0.034499666
1.82;0.033909814
1.83;0.033329544
1.84;0.032758714
1.85;0.032197185
1.86;0.03164482
1.87;0.031101481
1.88;0.030567034
1.89;0.030041346
1.9;0.029524286
1.91;0.029015723
1.92;0.028515529
1.93;0.028023578
1.94;0.027539744
1.95;0.027063905
1.96;0.026595937
1.97;0.026135721
1.98;0.025683137
1.99;0.025238069
2;0.024800401
2.01;0
