0;0
0.01;0.066419716
0.02;0.090852217
0.03;0.107622897
0.04;0.120198089
0.05;0.129979866
0.06;0.137717848
0.07;0.143875597
0.08;0.148767008
0.09;0.152618228
0.1;0.15559967
0.11;0.157844164
0.12;0.159458006
0.13;0.160528038
0.14;0.16112642
0.15;0.161313935
0.16;0.161142377
0.17;0.160656297
0.18;0.159894329
0.19;0.158890205
0.2;0.157673548
0.21;0.156270502
0.22;0.154704241
0.23;0.152995379
0.24;0.151162315
0.25;0.149221511
0.26;0.147187735
0.27;0.145074254
0.28;0.142893014
0.29;0.140654781
0.3;0.138369268
0.31;0.136045249
0.32;0.133690651
0.33;0.131312641
0.34;0.128917698
0.35;0.12651168
0.36;0.124099882
0.37;0.121687088
0.38;0.119277617
0.39;0.116875364
0.4;0.114483839
0.41;0.112106201
0.42;0.109745284
0.43;0.107403632
0.44;0.105083516
0.45;0.102786962
0.46;0.100515771
0.47;0.098271535
0.48;0.096055657
0.49;0.093869366
0.5;0.091713731
0.51;0.089589676
0.52;0.087497988
0.53;0.085439333
0.54;0.083414262
0.55;0.081423224
0.56;0.079466572
0.57;0.077544573
0.58;0.075657415
0.59;0.07380521
0.6;0.071988009
0.61;0.070205796
0.62;0.068458505
0.63;0.066746018
0.64;0.06506817
0.65;0.063424755
0.66;0.061815531
0.67;0.060240221
0.68;0.058698517
0.69;0.057190084
0.7;0.055714563
0.71;0.054271572
0.72;0.05286071
0.73;0.051481559
0.74;0.050133686
0.75;0.048816645
0.76;0.047529977
0.77;0.046273217
0.78;0.045045887
0.79;0.043847507
0.8;0.042677589
0.81;0.04153564
0.82;0.040421166
0.83;0.039333671
0.84;0.038272655
0.85;0.037237621
0.86;0.036228071
0.87;0.035243508
0.88;0.034283437
0.89;0.033347366
0.9;0.032434806
0.91;0.031545271
0.92;0.03067828
0.93;0.029833354
0.94;0.029010021
0.95;0.028207815
0.96;0.027426272
0.97;0.026664936
0.98;0.025923356
0.99;0.025201089
1;0.024497695
1.01;0.023812743
1.02;0.023145808
1.03;0.022496471
1.04;0.021864319
1.05;0.021248949
1.06;0.020649962
1.07;0.020066967
1.08;0.019499579
1.09;0.018947422
1.1;0.018410125
1.11;0.017887325
1.12;0.017378666
1.13;0.016883799
1.14;0.016402381
1.15;0.015934077
1.16;0.015478558
1.17;0.015035503
1.18;0.014604596
1.19;0.014185529
1.2;0.013778
1.21;0.013381715
1.22;0.012996384
1.23;0.012621724
1.24;0.01225746
1.25;0.011903321
1.26;0.011559045
1.27;0.011224372
1.28;0.010899051
1.29;0.010582836
1.3;0.010275487
1.31;0.009976769
1.32;0.009686452
1.33;0.009404314
1.34;0.009130135
1.35;0.008863703
1.36;0.00860481
1.37;0.008353253
1.38;0.008108834
1.39;0.00787136
1.4;0.007640643
1.41;0.0074165
1.42;0.007198751
1.43;0.006987221
1.44;0.006781741
1.45;0.006582146
1.46;0.006388273
1.47;0.006199965
1.48;0.006017068
1.49;0.005839433
1.5;0.005666915
1.51;0.005499372
1.52;0.005336665
1.53;0.005178659
1.54;0.005025225
1.55;0.004876234
1.56;0.004731562
1.57;0.004591087
1.58;0.004454693
1.59;0.004322264
1.6;0.004193689
1.61;0.00406886
1.62;0.00394767
1.63;0.003830016
1.64;0.003715799
1.65;0.003604922
1.66;0.003497288
1.67;0.003392807
1.68;0.003291388
1.69;0.003192944
1.7;0.00309739
1.71;0.003004644
1.72;0.002914625
1.73;0.002827255
1.74;0.002742459
1.75;0.002660162
1.76;0.002580292
1.77;0.00250278
1.78;0.002427558
1.79;0.002354559
1.8;0.00228372
1.81;0.002214978
1.82;0.002148272
1.83;0.002083544
1.84;0.002020736
1.85;0.001959792
1.86;0.001900659
1.87;0.001843283
1.88;0.001787614
1.89;0.001733601
1.9;0.001681197
1.91;0.001630354
1.92;0.001581028
1.93;0.001533172
1.94;0.001486746
1.95;0.001441706
1.96;0.001398012
1.97;0.001355625
1.98;0.001314506
1.99;0.001274618
2;0.001235925
2.01;0
