0;0
0.01;0.132839432
0.02;0.181704434
0.03;0.215245793
0.04;0.240396178
0.05;0.259959733
0.06;0.275435695
0.07;0.287751194
0.08;0.297534017
0.09;0.305236457
0.1;0.311199339
0.11;0.315688329
0.12;0.318916011
0.13;0.321056077
0.14;0.32225284
0.15;0.322627871
0.16;0.322284754
0.17;0.321312594
0.18;0.319788658
0.19;0.317780411
0.2;0.315347097
0.21;0.312541004
0.22;0.309408481
0.23;0.305990757
0.24;0.302324629
0.25;0.298443022
0.26;0.294375469
0.27;0.290148508
0.28;0.285786028
0.29;0.281309561
0.3;0.276738536
0.31;0.272090498
0.32;0.267381303
0.33;0.262625283
0.34;0.257835397
0.35;0.253023361
0.36;0.248199765
0.37;0.243374176
0.38;0.238555233
0.39;0.233750727
0.4;0.228967678
0.41;0.224212401
0.42;0.219490569
0.43;0.214807264
0.44;0.210167032
0.45;0.205573925
0.46;0.201031542
0.47;0.196543069
0.48;0.192111313
0.49;0.187738732
0.5;0.183427463
0.51;0.179179352
0.52;0.174995976
0.53;0.170878666
0.54;0.166828523
0.55;0.162846447
0.56;0.158933144
0.57;0.155089146
0.58;0.151314829
0.59;0.147610421
0.6;0.143976017
0.61;0.140411592
0.62;0.136917011
0.63;0.133492036
0.64;0.130136339
0.65;0.12684951
0.66;0.123631062
0.67;0.120480442
0.68;0.117397034
0.69;0.114380168
0.7;0.111429126
0.71;0.108543143
0.72;0.105721419
0.73;0.102963118
0.74;0.100267372
0.75;0.097633289
0.76;0.095059955
0.77;0.092546433
0.78;0.090091775
0.79;0.087695014
0.8;0.085355177
0.81;0.08307128
0.82;0.080842333
0.83;0.078667341
0.84;0.07654531
0.85;0.074475242
0.86;0.072456142
0.87;0.070487016
0.88;0.068566874
0.89;0.066694732
0.9;0.064869612
0.91;0.063090542
0.92;0.061356559
0.93;0.059666708
0.94;0.058020043
0.95;0.056415629
0.96;0.054852543
0.97;0.053329871
0.98;0.051846713
0.99;0.050402178
1;0.04899539
1.01;0.047625486
1.02;0.046291616
1.03;0.044992941
1.04;0.043728639
1.05;0.042497899
1.06;0.041299924
1.07;0.040133934
1.08;0.038999159
1.09;0.037894844
1.1;0.03682025
1.11;0.035774651
1.12;0.034757333
1.13;0.033767598
1.14;0.032804762
1.15;0.031868153
1.16;0.030957116
1.17;0.030071005
1.18;0.029209191
1.19;0.028371058
1.2;0.027556001
1.21;0.02676343
1.22;0.025992767
1.23;0.025243448
1.24;0.02451492
1.25;0.023806643
1.26;0.02311809
1.27;0.022448744
1.28;0.021798102
1.29;0.021165673
1.3;0.020550974
1.31;0.019953538
1.32;0.019372905
1.33;0.018808628
1.34;0.018260271
1.35;0.017727407
1.36;0.017209621
1.37;0.016706506
1.38;0.016217669
1.39;0.015742721
1.4;0.015281287
1.41;0.014833
1.42;0.014397501
1.43;0.013974442
1.44;0.013563483
1.45;0.013164292
1.46;0.012776545
1.47;0.012399929
1.48;0.012034136
1.49;0.011678867
1.5;0.011333831
1.51;0.010998744
1.52;0.010673329
1.53;0.010357319
1.54;0.01005045
1.55;0.009752468
1.56;0.009463123
1.57;0.009182174
1.58;0.008909386
1.59;0.008644528
1.6;0.008387379
1.61;0.008137719
1.62;0.007895339
1.63;0.007660032
1.64;0.007431599
1.65;0.007209843
1.66;0.006994576
1.67;0.006785613
1.68;0.006582775
1.69;0.006385888
1.7;0.00619478
1.71;0.006009288
1.72;0.00582925
1.73;0.005654511
1.74;0.005484918
1.75;0.005320324
1.76;0.005160584
1.77;0.00500556
1.78;0.004855116
1.79;0.004709118
1.8;0.00456744
1.81;0.004429956
1.82;0.004296545
1.83;0.004167088
1.84;0.004041472
1.85;0.003919585
1.86;0.003801318
1.87;0.003686566
1.88;0.003575227
1.89;0.003467202
1.9;0.003362394
1.91;0.003260709
1.92;0.003162055
1.93;0.003066345
1.94;0.002973492
1.95;0.002883412
1.96;0.002796024
1.97;0.00271125
1.98;0.002629012
1.99;0.002549236
2;0.002471849
2.01;0
