0;0
0.01;0.96860607
0.02;1.239460629
0.03;1.373564056
0.04;1.435122051
0.05;1.451825419
0.06;1.439048962
0.07;1.40643452
0.08;1.360460831
0.09;1.305668287
0.1;1.245323412
0.11;1.181813773
0.12;1.116898942
0.13;1.051878272
0.14;0.98770756
0.15;0.925082662
0.16;0.86450091
0.17;0.806307085
0.18;0.750728356
0.19;0.697901159
0.2;0.647892077
0.21;0.600714161
0.22;0.556339781
0.23;0.514710757
0.24;0.475746387
0.25;0.439349801
0.26;0.405412986
0.27;0.37382076
0.28;0.344453896
0.29;0.31719157
0.3;0.291913256
0.31;0.268500184
0.32;0.246836444
0.33;0.226809799
0.34;0.208312272
0.35;0.191240544
0.36;0.175496213
0.37;0.160985927
0.38;0.147621428
0.39;0.135319523
0.4;0.124002004
0.41;0.113595516
0.42;0.104031403
0.43;0.095245527
0.44;0.087178071
0.45;0.07977333
0.46;0.072979508
0.47;0.066748498
0.48;0.061035673
0.49;0.055799681
0.5;0.051002237
0.51;0.046607935
0.52;0.042584054
0.53;0.038900377
0.54;0.035529027
0.55;0.032444294
0.56;0.029622489
0.57;0.027041795
0.58;0.02468213
0.59;0.022525021
0.6;0.02055348
0.61;0.018751897
0.62;0.01710593
0.63;0.01560241
0.64;0.014229248
0.65;0.012975353
0.66;0.011830552
0.67;0.010785518
0.68;0.0098317
0.69;0.008961264
0.7;0.008167032
0.71;0.007442434
0.72;0.006781451
0.73;0.006178575
0.74;0.005628768
0.75;0.005127417
0.76;0.004670306
0.77;0.004253579
0.78;0.003873709
0.79;0.003527474
0.8;0.003211928
0.81;0.00292438
0.82;0.002662372
0.83;0.002423659
0.84;0.002206189
0.85;0.002008089
0.86;0.001827651
0.87;0.001663314
0.88;0.001513654
0.89;0.00137737
0.9;0.001253278
0.91;0.001140296
0.92;0.001037436
0.93;0.000943799
0.94;0.000858564
0.95;0.000780982
0.96;0.000710371
0.97;0.000646109
0.98;0.00058763
0.99;0.000534415
1;0.000485995
1.01;0.00044194
1.02;0.000401858
1.03;0.000365395
1.04;0.000332224
1.05;0.00030205
1.06;0.000274605
1.07;0.000249642
1.08;0.000226938
1.09;0.000206291
1.1;0.000187514
1.11;0.000170439
1.12;0.000154913
1.13;0.000140795
1.14;0.000127959
1.15;0.000116289
1.16;0.000105679
1.17;9.60338E-05
1.18;8.72655E-05
1.19;7.9295E-05
1.2;7.20499E-05
1.21;6.54645E-05
1.22;5.9479E-05
1.23;5.4039E-05
1.24;4.90948E-05
1.25;4.46016E-05
1.26;4.05183E-05
1.27;3.68077E-05
1.28;3.34358E-05
1.29;3.03719E-05
1.3;2.7588E-05
1.31;2.50585E-05
1.32;2.27602E-05
1.33;2.06722E-05
1.34;1.87751E-05
1.35;1.70517E-05
1.36;1.54861E-05
1.37;1.40638E-05
1.38;1.27718E-05
1.39;1.15982E-05
1.4;1.05322E-05
1.41;9.56388E-06
1.42;8.68439E-06
1.43;7.88558E-06
1.44;7.16007E-06
1.45;6.50116E-06
1.46;5.90274E-06
1.47;5.35928E-06
1.48;4.86574E-06
1.49;4.41756E-06
1.5;4.01056E-06
1.51;3.64098E-06
1.52;3.30539E-06
1.53;3.00066E-06
1.54;2.72397E-06
1.55;2.47274E-06
1.56;2.24463E-06
1.57;2.03753E-06
1.58;1.84949E-06
1.59;1.67878E-06
1.6;1.52379E-06
1.61;1.38308E-06
1.62;1.25535E-06
1.63;1.13938E-06
1.64;1.03412E-06
1.65;9.38555E-07
1.66;8.51809E-07
1.67;7.73067E-07
1.68;7.01591E-07
1.69;6.36712E-07
1.7;5.77823E-07
1.71;5.24371E-07
1.72;4.75856E-07
1.73;4.31822E-07
1.74;3.91857E-07
1.75;3.55584E-07
1.76;3.22664E-07
1.77;2.92786E-07
1.78;2.65671E-07
1.79;2.41064E-07
1.8;2.18732E-07
1.81;1.98466E-07
1.82;1.80075E-07
1.83;1.63385E-07
1.84;1.48241E-07
1.85;1.34498E-07
1.86;1.22027E-07
1.87;1.10711E-07
1.88;1.00443E-07
1.89;9.11259E-08
1.9;8.2672E-08
1.91;7.50013E-08
1.92;6.80414E-08
1.93;6.17265E-08
1.94;5.5997E-08
1.95;5.07986E-08
1.96;4.60822E-08
1.97;4.18031E-08
1.98;3.79209E-08
1.99;3.43988E-08
2;3.12034E-08
2.01;0
